open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore
1761027300000,3862.18,3884.73,3860.61,3878.96,50122.915,1761028199999,194290253.91830,76102,27984.467,108469188.66236,0
1761028200000,3878.96,3888.66,3877.76,3880.38,38691.400,1761029099999,150245170.87926,60519,21338.179,82858140.89813,0
1761029100000,3880.37,3890.95,3879.13,3885.01,29454.183,1761029999999,114435651.72725,47965,15039.031,58435584.31724,0
1761030000000,3885.00,3887.55,3873.33,3873.34,28464.704,1761030899999,110440484.97972,42828,11612.808,45059880.82339,0
1761030900000,3873.34,3891.76,3873.33,3890.46,22597.550,1761031799999,87798409.82039,38008,13133.286,51023153.31349,0
1761031800000,3890.45,3895.00,3886.00,3886.89,26495.057,1761032699999,103086326.48592,40140,11276.874,43879550.60592,0
1761032700000,3886.90,3894.08,3886.15,3890.52,14357.711,1761033599999,55873388.83651,24220,7620.982,29656128.52773,0
1761033600000,3890.53,3891.42,3873.88,3877.00,37256.500,1761034499999,144614825.95158,44875,14277.541,55418279.83100,0
1761034500000,3877.00,3884.32,3870.31,3877.82,21928.579,1761035399999,85006759.86301,33925,9539.605,36983467.18760,0
1761035400000,3877.82,3878.03,3851.51,3856.56,59064.068,1761036299999,228205494.19440,75000,22824.543,88182569.51537,0
1761036300000,3856.56,3873.25,3850.02,3866.39,44984.850,1761037199999,173731866.82702,59509,25651.753,99081353.10480,0
1761037200000,3866.40,3866.86,3855.00,3864.40,27215.779,1761038099999,105099172.39980,43048,13906.449,53705028.22795,0
1761038100000,3864.40,3873.24,3859.28,3868.48,22252.883,1761038999999,86082294.11514,34242,11196.378,43312381.05693,0
1761039000000,3868.49,3871.78,3861.17,3864.26,15922.242,1761039899999,61556803.75842,29920,7215.641,27894228.31049,0
1761039900000,3864.26,3868.18,3859.44,3862.76,11944.927,1761040799999,46153642.86018,25747,5096.099,19691574.04349,0
1761040800000,3862.75,3872.00,3860.00,3868.25,16802.285,1761041699999,64978811.59990,32256,10276.384,39742808.50396,0
1761041700000,3868.26,3872.10,3858.00,3859.95,17660.400,1761042599999,68227529.70244,29104,8736.826,33752725.12629,0
1761042600000,3859.95,3880.43,3859.95,3871.18,26163.538,1761043499999,101310078.48526,44758,15922.586,61655829.60075,0
1761043500000,3871.18,3896.00,3871.17,3882.28,70006.743,1761044399999,272056983.84628,86357,40221.309,156304829.94869,0
1761044400000,3882.27,3883.00,3868.00,3873.57,31002.661,1761045299999,120128431.49588,43574,13535.441,52444823.55049,0
1761045300000,3873.57,3885.41,3869.21,3881.63,25245.336,1761046199999,97937018.78857,35823,13758.399,53378116.19408,0
1761046200000,3881.63,3893.00,3878.33,3886.24,27638.968,1761047099999,107435250.86949,40634,13569.432,52746455.87662,0
1761047100000,3886.24,3892.99,3886.23,3888.33,15238.003,1761047999999,59282535.70717,27763,7045.366,27410547.39168,0
1761048000000,3888.34,3891.08,3882.82,3886.14,15995.462,1761048899999,62165553.81122,31975,6805.635,26451290.46039,0
1761048900000,3886.15,3917.00,3885.64,3902.83,77545.877,1761049799999,302961189.24406,102720,44382.602,173383646.12449,0
1761049800000,3902.83,3914.27,3897.25,3913.61,31026.419,1761050699999,121160060.41625,57315,14917.518,58259145.32551,0
1761050700000,3913.61,3914.89,3874.52,3878.89,89251.395,1761051599999,347380443.36063,89285,38211.892,148745412.69245,0
1761051600000,3878.89,3891.79,3858.96,3880.00,74698.380,1761052499999,289485342.85012,101265,33872.461,131287521.43644,0
1761052500000,3880.00,3885.66,3873.95,3883.43,27872.176,1761053399999,108143339.96915,57885,15241.417,59136158.98354,0
1761053400000,3883.43,3897.77,3866.93,3875.61,66046.376,1761054299999,256295273.45892,130713,33384.966,129560797.03080,0
1761054300000,3875.61,3875.61,3850.20,3864.78,87148.326,1761055199999,336513259.15150,155808,40261.441,155479527.21932,0
1761055200000,3864.77,3925.75,3863.40,3925.48,160657.192,1761056099999,627127779.39635,214757,95568.333,373071652.86207,0
1761056100000,3925.48,3956.30,3911.23,3912.56,222351.339,1761056999999,875317884.42975,261435,109051.295,429323085.19010,0
1761057000000,3912.56,3938.20,3912.42,3928.92,70266.753,1761057899999,275969300.60300,123906,39985.565,157038206.80240,0
1761057900000,3928.91,4023.58,3919.97,4019.95,288676.719,1761058799999,1149648144.62557,314999,165422.319,658653884.53374,0
1761058800000,4019.95,4045.97,3994.51,4030.99,255974.215,1761059699999,1029496298.23480,342546,119502.212,480720136.70228,0
1761059700000,4030.99,4068.83,4020.02,4053.00,157155.533,1761060599999,636339901.14311,234203,82941.722,335912271.54798,0
1761060600000,4053.00,4074.17,4035.90,4073.19,111039.530,1761061499999,450428708.43687,173580,53720.444,217971180.52993,0
1761061500000,4073.19,4083.78,4060.74,4080.41,111029.847,1761062399999,452427023.45201,166036,53481.927,217969834.56246,0
1761062400000,4080.41,4095.58,4062.75,4084.39,157148.124,1761063299999,641407667.81471,205837,74410.881,303769250.25256,0
1761063300000,4084.39,4108.41,4080.40,4096.64,111092.804,1761064199999,455002324.64886,151292,58853.363,241063375.20870,0
1761064200000,4096.65,4108.00,4082.13,4087.59,146508.926,1761065099999,600125089.04492,172302,74225.292,304078420.41469,0
1761065100000,4087.59,4101.72,4017.34,4028.02,224682.084,1761065999999,912466371.41733,241894,90428.486,367497920.83454,0
1761066000000,4028.04,4039.34,4003.00,4013.24,208081.637,1761066899999,837119956.89092,266663,102526.677,412670734.27257,0
1761066900000,4013.23,4016.93,3963.19,4006.39,261730.737,1761067799999,1043139462.46544,310308,128395.172,511670079.13779,0
1761067800000,4006.39,4032.87,3993.60,4023.91,100662.238,1761068699999,403654039.52331,157450,58728.738,235566581.32694,0
1761068700000,4023.91,4028.82,4007.19,4013.00,55422.575,1761069599999,222628061.90184,94142,24456.998,98244624.44764,0
1761069600000,4013.01,4021.85,3972.66,3984.28,82033.053,1761070499999,327620404.68157,128098,32745.461,130783338.30813,0
1761070500000,3984.24,3998.84,3975.55,3988.43,52336.790,1761071399999,208674310.97405,95596,29047.637,115822254.53490,0
1761071400000,3988.42,3994.65,3976.50,3991.32,48508.262,1761072299999,193330785.54342,81480,21281.922,84830854.25359,0
1761072300000,3991.32,4014.44,3990.97,4011.85,42206.047,1761073199999,169064693.33606,60664,23309.554,93354320.13415,0
1761073200000,4011.85,4020.99,4007.70,4019.58,23921.758,1761074099999,96023276.58031,45907,12225.942,49079624.42445,0
1761074100000,4019.58,4020.45,3996.35,3999.50,31307.646,1761074999999,125508676.90556,61675,13073.112,52412675.71526,0
1761075000000,3999.49,4006.70,3993.84,4004.09,19143.885,1761075899999,76580706.64243,47773,10781.136,43130270.60548,0
1761075900000,4004.09,4012.20,3991.39,3994.04,20198.389,1761076799999,80865988.54214,45822,10359.054,41484059.99188,0
1761076800000,3994.03,3999.31,3972.40,3978.34,40900.846,1761077699999,162950617.71122,84585,17915.263,71379647.32977,0
1761077700000,3978.34,3979.84,3934.00,3950.55,120333.291,1761078599999,475532952.57759,159356,55602.832,219756973.45572,0
1761078600000,3950.55,3958.08,3941.36,3953.29,23007.933,1761079499999,90880389.18564,57114,11563.686,45681509.91359,0
1761079500000,3953.29,3957.76,3941.18,3952.27,24070.752,1761080399999,95081265.34100,52189,10550.232,41675471.01419,0
1761080400000,3952.26,3964.63,3947.70,3961.38,18803.811,1761081299999,74421088.28502,38580,10584.253,41892281.39665,0
