open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore
1761011100000,110050.00,110160.60,109345.00,109804.20,3491.910,1761011999999,383212375.46890,75547,1296.377,142299819.89820,0
1761012000000,109804.20,109866.00,109370.80,109579.50,1702.498,1761012899999,186521212.64180,56314,909.489,99638271.80750,0
1761012900000,109579.60,109624.20,109250.00,109429.90,1252.184,1761013799999,136988576.90380,49199,589.705,64516327.38930,0
1761013800000,109429.90,109700.00,109318.20,109550.10,1612.194,1761014699999,176605898.88580,44395,930.048,101886066.44050,0
1761014700000,109550.10,109619.00,109371.10,109459.30,665.720,1761015599999,72875512.14850,30982,301.879,33046778.82170,0
1761015600000,109459.30,109572.30,109350.00,109384.90,1019.774,1761016499999,111617873.96310,34044,377.306,41300856.09100,0
1761016500000,109384.90,109513.90,109200.00,109393.10,1230.739,1761017399999,134588752.02460,36289,608.959,66600650.15230,0
1761017400000,109393.10,109527.00,109360.00,109422.20,555.753,1761018299999,60827945.04290,22279,355.938,38957615.83090,0
1761018300000,109422.20,109422.20,109005.00,109005.00,1495.047,1761019199999,163202723.97770,44047,515.017,56226992.98460,0
1761019200000,109005.10,109005.10,107918.40,108247.10,7550.201,1761020099999,818826590.88350,200693,3202.627,347247587.34810,0
1761020100000,108247.20,108293.90,107971.70,108181.90,2320.604,1761020999999,250960486.60320,84618,1216.583,131572240.75160,0
1761021000000,108181.90,108181.90,107755.10,107845.20,3094.066,1761021899999,333873207.36560,89147,1461.380,157691568.25540,0
1761021900000,107845.20,107964.50,107592.00,107743.40,2280.396,1761022799999,245743736.50210,74362,1165.102,125576197.92220,0
1761022800000,107743.50,107937.10,107489.00,107672.10,2692.533,1761023699999,289929101.76370,77524,1468.847,158192201.22160,0
1761023700000,107672.10,107887.80,107504.70,107842.20,2872.496,1761024599999,309433555.46250,70869,1724.621,185802555.20960,0
1761024600000,107842.10,107943.50,107400.00,107651.60,3232.264,1761025499999,348036731.81590,73393,1564.737,168542979.80660,0
1761025500000,107651.50,107780.60,107418.10,107498.00,1446.431,1761026399999,155604396.17050,41107,567.507,61048683.31990,0
1761026400000,107498.00,107694.10,107450.20,107595.80,1041.715,1761027299999,112048219.23670,40372,598.921,64420637.97880,0
1761027300000,107595.90,108183.30,107583.90,107930.40,2432.968,1761028199999,262602888.94170,57586,1503.262,162231758.40220,0
1761028200000,107930.50,108032.70,107781.80,107872.20,961.590,1761029099999,103770366.73430,36310,484.960,52340061.08150,0
1761029100000,107872.20,108076.20,107813.80,107868.40,915.268,1761029999999,98803668.86560,35517,542.588,58576461.77850,0
1761030000000,107868.20,107891.60,107585.60,107602.40,984.084,1761030899999,106043675.42720,34943,418.037,45054425.14910,0
1761030900000,107602.40,108000.00,107593.60,107996.70,702.973,1761031799999,75802118.67040,29194,461.375,49750465.22120,0
1761031800000,107996.60,108112.80,107905.20,107987.80,1089.504,1761032699999,117674968.70830,35194,549.203,59318262.07550,0
1761032700000,107987.80,108154.00,107947.00,108020.00,923.913,1761033599999,99848727.02360,26662,500.448,54084362.53410,0
1761033600000,108019.90,108044.20,107695.70,107752.00,1255.614,1761034499999,135412618.69780,36065,390.736,42141537.55520,0
1761034500000,107752.00,107898.20,107652.00,107793.60,707.334,1761035399999,76230677.28770,29734,359.877,38787039.76970,0
1761035400000,107793.50,107796.00,107467.50,107546.90,1195.751,1761036299999,128652230.59090,39490,442.348,47591590.86280,0
1761036300000,107547.00,107799.90,107432.80,107649.70,1451.857,1761037199999,156227101.08800,40963,874.180,94075182.08560,0
1761037200000,107649.70,107807.00,107496.00,107740.00,836.358,1761038099999,90021996.35730,29694,519.013,55870998.79450,0
1761038100000,107740.00,107810.00,107615.30,107735.60,580.061,1761038999999,62493998.01240,24459,310.192,33416734.51850,0
1761039000000,107735.60,107820.00,107613.60,107653.30,526.283,1761039899999,56682072.88510,22826,212.707,22909360.92730,0
1761039900000,107653.40,107753.20,107653.30,107708.70,263.114,1761040799999,28340280.39670,14518,146.430,15771795.93620,0
1761040800000,107708.60,107870.00,107642.50,107717.00,600.990,1761041699999,64757798.64840,25433,322.216,34722360.11180,0
1761041700000,107717.00,107719.20,107524.30,107594.90,516.955,1761042599999,55622561.41920,19914,260.780,28055725.06080,0
1761042600000,107594.90,108074.90,107572.30,107953.60,3469.720,1761043499999,374344669.55340,50717,2463.884,265786730.05550,0
1761043500000,107953.60,108772.40,107953.60,108445.40,4679.718,1761044399999,507526677.83870,107290,2682.796,290891756.44510,0
1761044400000,108445.30,108468.90,108102.30,108277.20,1854.513,1761045299999,200803972.38150,46131,750.849,81306564.84130,0
1761045300000,108277.20,108433.40,108215.00,108283.50,749.350,1761046199999,81194917.20780,30589,360.262,39034983.22630,0
1761046200000,108283.50,108462.00,108182.70,108359.40,1033.653,1761047099999,112010970.00840,33219,651.460,70598026.95860,0
1761047100000,108359.30,108600.00,108358.60,108519.40,680.902,1761047999999,73891238.54050,24801,404.084,43850497.69980,0
1761048000000,108519.40,108583.90,108417.00,108417.00,729.811,1761048899999,79181802.70210,28755,330.461,35855583.28580,0
1761048900000,108417.00,109439.80,108414.00,109079.90,5243.189,1761049799999,572138881.06380,108375,2629.300,286760379.62360,0
1761049800000,109079.90,109329.30,108815.50,109281.70,2390.328,1761050699999,260631319.79680,62259,1298.984,141633743.28110,0
1761050700000,109281.60,109439.40,108706.20,108733.80,2471.929,1761051599999,269523173.68800,65730,873.657,95275592.36310,0
1761051600000,108733.70,108852.80,107677.00,108529.10,4529.421,1761052499999,490766105.52690,116018,2013.693,218183413.64460,0
1761052500000,108529.20,108758.50,108387.70,108657.00,1403.073,1761053399999,152309884.25220,58588,710.647,77144302.51790,0
1761053400000,108656.90,108834.50,108253.70,108570.30,2197.985,1761054299999,238609230.35300,92592,1040.116,112913928.64810,0
1761054300000,108570.30,108570.30,108100.00,108384.40,1897.047,1761055199999,205470028.43370,93266,814.053,88168852.65920,0
1761055200000,108384.40,109763.80,108352.50,109696.20,5681.214,1761056099999,620623521.66100,153827,3408.101,372275909.84320,0
1761056100000,109696.20,110555.10,109444.80,109618.60,9063.076,1761056999999,997423914.68680,217654,4732.846,520977555.83470,0
1761057000000,109618.60,110070.70,109600.00,109882.40,2980.639,1761057899999,327479018.29220,102782,1477.523,162338196.62020,0
1761057900000,109882.30,112292.10,109701.00,112127.50,11707.760,1761058799999,1304020373.50200,285774,7156.041,797028482.60650,0
1761058800000,112127.60,112877.90,111643.10,112325.40,11164.192,1761059699999,1253492993.09200,282883,4986.536,560087864.84350,0
1761059700000,112325.30,113100.00,112176.00,112900.00,5202.640,1761060599999,586357970.81690,162627,2514.776,283494777.77210,0
1761060600000,112899.90,113288.20,112655.00,113267.10,5956.470,1761061499999,673334616.45570,152804,2895.416,327394537.45810,0
1761061500000,113267.00,113480.00,113013.50,113355.20,4313.842,1761062399999,488760915.60560,115203,1973.591,223623518.49890,0
1761062400000,113355.20,113500.00,113030.20,113458.20,3477.949,1761063299999,394110792.46870,102528,1525.531,172878704.61860,0
1761063300000,113458.20,113800.00,113442.70,113599.90,3992.358,1761064199999,453551649.22040,102195,2094.842,237991545.98980,0
1761064200000,113599.80,113940.00,113300.00,113361.10,5085.261,1761065099999,577866933.30570,116707,2385.791,271205992.38760,0
1761065100000,113361.20,113540.30,112400.00,112507.20,7079.203,1761065999999,799887638.71590,143007,2653.898,299885621.44320,0
1761066000000,112507.50,112947.80,112301.00,112657.50,5243.014,1761066899999,590597301.37150,147414,2383.703,268565287.72830,0
1761066900000,112657.50,112726.70,111730.50,112320.00,7436.623,1761067799999,833473641.39660,184599,3491.021,391177498.29300,0
1761067800000,112319.90,112540.00,112140.00,112428.80,3886.993,1761068699999,436708867.44770,124033,2203.223,247532615.36170,0
1761068700000,112428.70,112485.10,111928.60,111960.10,3578.288,1761069599999,401324637.83190,101996,2099.851,235528398.17340,0
1761069600000,111960.20,112261.20,111728.70,111838.10,2756.242,1761070499999,308742216.10150,80541,1631.140,182718567.76760,0
1761070500000,111838.10,112108.50,111762.30,111790.50,1187.087,1761071399999,132832766.67480,55642,577.107,64577625.28470,0
1761071400000,111790.40,111902.10,111255.90,111602.30,3179.125,1761072299999,354657710.50310,85600,1300.887,145121748.93580,0
1761072300000,111602.20,111994.50,111586.10,111934.50,1228.548,1761073199999,137423540.55270,45368,668.647,74788642.46020,0
1761073200000,111934.50,112110.40,111888.00,112110.40,750.346,1761074099999,84036639.80420,31688,426.591,47778004.93590,0
1761074100000,112110.40,112147.40,111567.70,111667.10,1067.765,1761074999999,119397268.42130,45418,476.371,53264469.18550,0
1761075000000,111667.00,111773.60,111501.70,111761.80,993.071,1761075899999,110872006.13140,43568,487.677,54447068.03050,0
1761075900000,111761.70,111974.30,111695.20,111720.70,797.275,1761076799999,89158336.72400,37030,396.030,44287460.94280,0
1761076800000,111720.70,111747.70,111124.90,111253.00,2165.624,1761077699999,241225412.79000,70209,812.649,90526338.40290,0
1761077700000,111253.10,111307.00,110468.00,110783.30,3967.281,1761078599999,439616724.89600,122202,1861.528,206254353.05740,0
1761078600000,110783.30,111046.30,110640.00,110874.50,983.960,1761079499999,109051406.49740,50715,481.200,53337134.87990,0
1761079500000,110874.50,111052.70,110727.70,110733.00,777.549,1761080399999,86251978.11660,36531,296.795,32926290.43680,0
1761080400000,110733.00,111058.10,110611.90,111045.00,964.733,1761081299999,106896209.08010,34912,522.487,57906064.60480,0
1761081300000,111045.00,111068.70,110016.30,110444.40,3493.477,1761082199999,385544820.74670,89337,1493.956,164878938.65040,0
1761082200000,110444.40,110849.00,110335.30,110842.30,896.282,1761083099999,99165249.24340,32470,435.157,48149311.81220,0
1761083100000,110842.20,110915.20,110646.40,110772.60,630.256,1761083999999,69841890.35800,24789,288.964,32019480.81240,0
