open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore
1761085800000,1070.000,1072.270,1062.420,1067.420,41548.89,1761086699999,44313798.44280,45769,19271.78,20552442.92620,0
1761086700000,1067.410,1071.270,1064.900,1065.590,12019.11,1761087599999,12830744.39380,21800,5093.59,5437580.40040,0
1761087600000,1065.580,1068.220,1063.890,1067.240,12599.75,1761088499999,13435716.34510,21009,7046.14,7513205.56790,0
1761088500000,1067.250,1070.740,1063.900,1066.480,11584.03,1761089399999,12369441.04470,22331,5968.60,6373597.15820,0
1761089400000,1066.470,1066.470,1051.010,1054.760,55669.07,1761090299999,58829942.15980,59850,23148.28,24461331.32750,0
1761090300000,1054.760,1058.300,1053.960,1056.560,12635.78,1761091199999,13343328.92870,23894,6967.61,7357576.45870,0
1761091200000,1056.560,1062.850,1055.440,1061.690,17413.64,1761092099999,18445735.81590,28313,9769.07,10349309.73700,0
1761092100000,1061.690,1061.780,1055.940,1057.310,13785.90,1761092999999,14603305.50030,22227,6173.41,6538010.53970,0
1761093000000,1057.390,1061.240,1052.770,1058.900,25816.98,1761093899999,27261589.34450,35336,13331.42,14078186.81180,0
1761093900000,1058.900,1061.970,1057.860,1058.470,13464.06,1761094799999,14267168.31570,21181,6990.53,7407600.52890,0
1761094800000,1058.480,1065.160,1058.220,1064.080,13847.69,1761095699999,14712017.74420,23318,9148.39,9720393.74170,0
1761095700000,1064.080,1064.080,1059.990,1062.480,8486.56,1761096599999,9013736.47550,19297,3834.18,4072951.01530,0
1761096600000,1062.490,1065.850,1060.350,1065.600,6684.86,1761097499999,7106038.08020,16087,4019.50,4273396.31380,0
1761097500000,1065.610,1068.010,1064.590,1066.600,13107.86,1761098399999,13978252.27480,19580,7485.54,7983263.02530,0
1761098400000,1066.610,1068.190,1065.860,1068.050,10107.89,1761099299999,10782987.88340,15442,5481.20,5847758.13590,0
1761099300000,1068.060,1070.340,1067.270,1069.290,8783.24,1761100199999,9387875.80360,13075,4875.91,5211561.84880,0
1761100200000,1069.300,1069.370,1067.090,1068.840,5403.57,1761101099999,5771614.66550,10591,2352.31,2512651.84890,0
